TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionCategory,RiskScore
TX002020,AC00113,643.02,02-10-2023 17:47,Credit,Detroit,D000534,34.125.226.63,M065,ATM,38,Doctor,85,1,11989.39,04-11-2024 08:07,Normal,16.4302
TX002021,AC00390,98.48,16-02-2023 17:14,Debit,Miami,D000440,202.194.199.70,M090,Branch,47,Engineer,12,1,9538.92,04-11-2024 08:11,Normal,10.9848
TX002022,AC00345,889.01,29-08-2023 17:55,Debit,Virginia Beach,D000299,198.166.198.233,M030,Online,36,Engineer,169,1,4826.88,04-11-2024 08:11,Normal,18.8901
TX002023,AC00011,537.86,19-09-2023 16:44,Debit,Kansas City,D000159,144.228.168.6,M001,Online,27,Student,134,1,293.06,04-11-2024 08:09,Normal,15.3786
TX002024,AC00106,241.18,30-05-2023 18:29,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53,04-11-2024 08:06,Normal,12.4118
TX002025,AC00087,130.54,05-04-2023 17:20,Debit,Atlanta,D000544,173.135.78.201,M074,ATM,64,Doctor,94,1,11204.62,04-11-2024 08:09,Normal,11.3054
TX002026,AC00441,800.29,04-12-2023 16:25,Credit,San Diego,D000400,115.196.150.105,M033,Branch,20,Student,84,1,693.4,04-11-2024 08:11,Normal,18.0029
TX002027,AC00069,8.81,22-05-2023 16:57,Debit,Dallas,D000462,35.67.21.23,M046,Online,57,Doctor,165,1,13523.65,04-11-2024 08:09,Normal,10.0881
TX002028,AC00020,28.52,02-06-2023 16:54,Debit,Detroit,D000700,40.10.25.102,M021,ATM,20,Student,163,1,662.51,04-11-2024 08:08,Normal,10.2852
TX002029,AC00172,431.31,01-05-2023 16:18,Credit,Atlanta,D000363,223.189.165.37,M021,Online,23,Student,99,1,342.73,04-11-2024 08:09,Normal,14.3131
TX002030,AC00237,885.33,22-08-2023 18:41,Credit,Raleigh,D000413,40.226.196.34,M025,ATM,47,Engineer,59,1,7764.16,04-11-2024 08:10,Normal,18.8533
TX002031,AC00186,199.23,04-09-2023 16:04,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834,04-11-2024 08:07,Normal,11.9923
TX002032,AC00165,42.26,26-10-2023 16:19,Debit,Raleigh,D000214,59.132.247.252,M080,ATM,44,Doctor,171,1,268.77,04-11-2024 08:09,Normal,10.4226
TX002033,AC00438,166.06,14-07-2023 16:06,Debit,Indianapolis,D000195,85.239.236.80,M020,ATM,30,Engineer,172,1,5397.68,04-11-2024 08:07,Normal,11.6606
TX002034,AC00435,357.72,07-08-2023 17:29,Debit,Miami,D000334,3.70.1.133,M082,ATM,53,Retired,25,1,7659.5,04-11-2024 08:11,Normal,13.5772
TX002035,AC00472,588.37,05-01-2023 17:48,Debit,Dallas,D000482,49.20.211.229,M100,Online,28,Student,284,1,1926.08,04-11-2024 08:07,Normal,15.8837
TX002036,AC00446,72.82,10-11-2023 16:50,Debit,Houston,D000453,25.188.196.47,M063,Online,68,Doctor,127,1,6911.62,04-11-2024 08:06,Normal,10.7282
TX002037,AC00427,162.36,22-11-2023 16:10,Debit,Tucson,D000315,125.89.163.224,M069,Online,36,Engineer,147,1,7527.04,04-11-2024 08:09,Normal,11.6236
TX002038,AC00230,584.82,17-10-2023 16:11,Credit,Nashville,D000594,201.114.165.141,M057,Online,43,Doctor,109,1,12071.1,04-11-2024 08:09,Normal,15.8482
TX002039,AC00172,38.15,06-10-2023 16:37,Credit,Oklahoma City,D000682,110.235.207.187,M065,Online,72,Retired,129,1,1425.47,04-11-2024 08:12,Normal,10.3815
TX002040,AC00103,477.54,21-08-2023 17:20,Credit,San Francisco,D000386,29.168.185.63,M063,ATM,23,Student,52,1,1598.63,04-11-2024 08:06,Normal,14.7754
TX002041,AC00467,639.57,18-12-2023 16:25,Debit,Philadelphia,D000166,189.183.50.147,M013,Branch,60,Doctor,43,1,11726.47,04-11-2024 08:12,Normal,16.3957
TX002042,AC00094,58.23,26-07-2023 17:25,Debit,Phoenix,D000504,200.22.195.243,M068,Online,28,Student,34,1,9189.76,04-11-2024 08:09,Normal,10.5823
TX002043,AC00231,776.21,22-02-2023 17:15,Credit,Raleigh,D000656,213.15.9.253,M036,Online,78,Retired,99,1,4895.87,04-11-2024 08:06,Normal,17.7621
TX002044,AC00032,248.76,20-03-2023 18:51,Debit,Portland,D000390,149.46.124.220,M070,Branch,21,Student,117,1,6178.77,04-11-2024 08:09,Normal,12.4876
TX002045,AC00241,188.61,01-01-2024 17:16,Debit,Boston,D000451,107.248.120.12,M083,Online,67,Retired,26,1,7167.57,04-11-2024 08:06,Normal,11.8861
TX002046,AC00263,675.37,29-12-2023 16:45,Credit,Jacksonville,D000508,10.223.224.50,M001,Online,56,Retired,31,1,4704.91,04-11-2024 08:11,Normal,16.7537
TX002047,AC00012,94.82,21-03-2023 16:36,Credit,Columbus,D000123,175.230.206.232,M011,Branch,67,Retired,56,1,1267.72,04-11-2024 08:12,Normal,10.9482
TX002048,AC00009,425.18,20-02-2023 16:16,Credit,Fresno,D000270,27.93.195.98,M057,Online,59,Engineer,135,1,5790.55,04-11-2024 08:11,Normal,14.2518
TX002049,AC00041,50.28,02-02-2023 16:20,Debit,Oklahoma City,D000544,196.244.194.198,M057,Branch,60,Engineer,65,1,5729.1,04-11-2024 08:06,Normal,10.5028
TX002050,AC00317,864.72,25-08-2023 16:35,Credit,Detroit,D000622,161.71.2.223,M018,Branch,34,Engineer,58,1,7379.38,04-11-2024 08:11,Normal,18.6472
TX002051,AC00475,70.68,22-11-2023 17:01,Debit,El Paso,D000138,13.88.251.53,M016,Online,25,Student,105,1,1478.41,04-11-2024 08:10,Normal,10.7068
TX002052,AC00181,261.77,12-01-2023 18:07,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71,04-11-2024 08:11,Normal,12.6177
TX002053,AC00120,183.22,05-10-2023 18:40,Debit,Milwaukee,D000290,64.15.0.66,M099,ATM,27,Student,63,1,1024.42,04-11-2024 08:07,Normal,11.8322
TX002054,AC00331,58.32,31-07-2023 16:21,Credit,Louisville,D000135,87.50.72.69,M011,Branch,29,Engineer,275,4,6027.49,04-11-2024 08:06,Normal,40.5832
TX002055,AC00500,156.86,30-01-2023 16:37,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35,04-11-2024 08:10,Normal,11.5686
TX002056,AC00292,120.67,25-12-2023 18:16,Debit,Colorado Springs,D000119,214.247.164.80,M040,ATM,42,Doctor,233,1,5374.54,04-11-2024 08:12,Normal,11.2067
TX002057,AC00436,308.62,06-10-2023 18:59,Credit,Sacramento,D000482,61.95.76.233,M047,Branch,59,Engineer,101,1,9148.08,04-11-2024 08:06,Normal,13.0862
TX002058,AC00476,506.81,20-12-2023 16:17,Debit,Milwaukee,D000650,138.220.61.84,M091,ATM,59,Engineer,41,1,2757.23,04-11-2024 08:08,Normal,15.0681
TX002059,AC00391,328.39,09-11-2023 16:47,Debit,New York,D000396,110.150.1.201,M013,ATM,41,Engineer,108,1,2523.83,04-11-2024 08:11,Normal,13.2839
TX002060,AC00267,796.3,22-03-2023 16:03,Debit,Austin,D000225,93.160.83.196,M062,Branch,67,Retired,64,1,1498.79,04-11-2024 08:08,Normal,17.963
TX002061,AC00034,72.47,17-10-2023 18:02,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56,04-11-2024 08:11,Normal,10.7247
TX002062,AC00425,279.6,31-05-2023 16:28,Debit,Fort Worth,D000452,182.84.41.229,M097,ATM,25,Student,131,1,1910.9,04-11-2024 08:06,Normal,12.796
TX002063,AC00048,304.2,08-06-2023 16:06,Debit,Indianapolis,D000652,11.188.75.155,M083,Online,25,Student,102,1,423.64,04-11-2024 08:10,Normal,13.042
TX002064,AC00110,351.38,26-06-2023 18:41,Debit,New York,D000254,47.82.77.181,M026,Branch,64,Retired,21,1,7606.63,04-11-2024 08:06,Normal,13.5138
TX002065,AC00427,86.07,20-11-2023 18:40,Debit,Dallas,D000355,192.163.114.167,M078,Branch,31,Doctor,23,1,842.56,04-11-2024 08:12,Normal,10.8607
TX002066,AC00483,604.5,08-08-2023 18:39,Debit,Portland,D000501,31.127.129.152,M073,ATM,28,Student,80,1,709.42,04-11-2024 08:06,Normal,16.045
TX002067,AC00310,258.7,22-02-2023 17:12,Debit,Charlotte,D000285,161.71.2.223,M035,ATM,27,Student,123,1,1358.37,04-11-2024 08:06,Normal,12.587
TX002068,AC00179,994.63,21-06-2023 16:00,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14,04-11-2024 08:09,Normal,19.9463
TX002069,AC00363,11.46,31-01-2023 17:14,Credit,Austin,D000232,179.43.245.131,M027,Branch,75,Retired,64,1,7258.33,04-11-2024 08:08,Normal,10.1146
TX002070,AC00080,63.76,27-06-2023 17:44,Debit,San Antonio,D000211,134.222.122.238,M002,ATM,69,Retired,100,1,4980.26,04-11-2024 08:10,Normal,10.6376
TX002071,AC00158,446.83,26-06-2023 18:51,Credit,Miami,D000378,77.92.193.22,M051,Branch,55,Retired,143,1,1623.5,04-11-2024 08:09,Normal,14.4683
TX002072,AC00033,63.54,22-05-2023 18:23,Debit,Dallas,D000195,51.250.122.123,M045,ATM,26,Engineer,136,1,4401.78,04-11-2024 08:07,Normal,10.6354
TX002073,AC00492,81.11,16-10-2023 18:07,Debit,Charlotte,D000402,51.250.46.149,M044,Online,48,Engineer,110,1,2051.37,04-11-2024 08:07,Normal,10.8111
TX002074,AC00228,441.26,27-02-2023 16:07,Credit,Tucson,D000490,92.180.81.50,M074,Branch,58,Doctor,87,5,13704.92,04-11-2024 08:11,Normal,54.4126
TX002075,AC00058,170.96,28-12-2023 16:46,Debit,Washington,D000644,96.24.89.146,M083,Branch,64,Doctor,69,1,13374.89,04-11-2024 08:06,Normal,11.7096
TX002076,AC00427,48.51,09-01-2023 17:22,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23,04-11-2024 08:10,Normal,10.4851
TX002077,AC00236,325.03,11-01-2023 17:04,Debit,Jacksonville,D000289,111.226.226.202,M098,Branch,60,Doctor,106,1,13521.76,04-11-2024 08:10,Normal,13.2503
TX002078,AC00144,125.83,29-05-2023 17:14,Debit,Los Angeles,D000608,113.137.153.101,M001,ATM,57,Retired,138,1,6109.86,04-11-2024 08:11,Normal,11.2583
TX002079,AC00256,506.83,24-04-2023 17:27,Debit,Indianapolis,D000410,116.43.88.219,M064,Branch,37,Engineer,45,1,9975.79,04-11-2024 08:07,Normal,15.0683
TX002080,AC00054,738.94,09-10-2023 18:54,Debit,Philadelphia,D000165,44.67.137.125,M085,Branch,41,Doctor,173,1,13856.18,04-11-2024 08:08,Normal,17.3894
TX002081,AC00492,180.36,30-05-2023 16:12,Credit,Oklahoma City,D000451,184.185.209.72,M021,Online,33,Engineer,55,1,9905.23,04-11-2024 08:06,Normal,11.8036
TX002082,AC00498,225.1,11-12-2023 17:28,Debit,Boston,D000047,217.82.46.37,M082,ATM,28,Student,35,1,1547.71,04-11-2024 08:07,Normal,12.251
TX002083,AC00005,359.51,30-11-2023 18:08,Debit,Charlotte,D000144,32.169.88.41,M010,Online,79,Retired,157,1,7153.72,04-11-2024 08:12,Normal,13.5951
TX002084,AC00204,720.46,07-12-2023 16:10,Debit,Tucson,D000280,19.20.13.234,M068,Branch,54,Retired,44,1,3101.54,04-11-2024 08:08,Normal,17.2046
TX002085,AC00428,1116.57,23-02-2023 16:54,Debit,Tucson,D000204,135.73.131.111,M005,ATM,56,Retired,104,1,1393.14,04-11-2024 08:07,Normal,21.1657
TX002086,AC00019,291.46,08-02-2023 16:29,Debit,Miami,D000665,149.84.108.18,M046,ATM,57,Retired,135,1,7142.53,04-11-2024 08:10,Normal,12.9146
TX002087,AC00029,1192.95,04-12-2023 18:30,Debit,Las Vegas,D000227,71.93.189.160,M068,Branch,23,Student,73,1,325.15,04-11-2024 08:08,Normal,21.9295
TX002088,AC00449,98.24,10-04-2023 17:58,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66,04-11-2024 08:08,Normal,10.9824
TX002089,AC00213,100.48,17-02-2023 16:53,Credit,Milwaukee,D000139,136.172.149.77,M100,Branch,18,Student,104,1,6149.81,04-11-2024 08:12,Normal,11.0048
TX002090,AC00076,45.9,04-07-2023 18:55,Debit,Columbus,D000565,221.169.49.152,M002,Branch,56,Engineer,264,1,5698.25,04-11-2024 08:07,Normal,10.459
TX002091,AC00442,258.21,27-11-2023 17:19,Debit,San Antonio,D000530,68.254.244.208,M014,Online,39,Doctor,225,1,9562.41,04-11-2024 08:10,Normal,12.5821
TX002092,AC00228,1079.11,05-05-2023 16:42,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31,04-11-2024 08:07,Normal,20.7911
TX002093,AC00081,287.51,22-05-2023 16:57,Debit,El Paso,D000698,189.20.224.220,M016,Online,22,Student,255,1,187.65,04-11-2024 08:08,Normal,12.8751
TX002094,AC00072,501.3,22-05-2023 18:27,Credit,San Antonio,D000428,197.187.216.106,M020,Online,26,Engineer,146,1,8520.08,04-11-2024 08:08,Normal,15.013
TX002095,AC00261,26.1,17-02-2023 16:21,Debit,Mesa,D000353,77.92.193.22,M001,ATM,27,Student,32,1,1435.72,04-11-2024 08:07,Normal,10.261
TX002096,AC00082,436.77,28-09-2023 16:14,Debit,Jacksonville,D000281,48.31.196.24,M075,ATM,20,Student,176,1,825.69,04-11-2024 08:09,Normal,14.3677
TX002097,AC00334,292.38,15-05-2023 16:49,Debit,Baltimore,D000687,3.11.254.2,M001,ATM,68,Doctor,224,1,5803.89,04-11-2024 08:09,Normal,12.9238
TX002098,AC00251,1026.46,21-06-2023 16:40,Debit,Philadelphia,D000292,131.41.45.13,M009,Branch,53,Retired,165,1,3134.47,04-11-2024 08:07,Normal,20.2646
TX002099,AC00481,25.29,27-07-2023 18:34,Debit,Miami,D000111,41.82.55.163,M005,Online,50,Engineer,125,1,5374.69,04-11-2024 08:06,Normal,10.2529
TX002100,AC00239,123.35,11-08-2023 17:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16,04-11-2024 08:09,Normal,11.2335
TX002101,AC00394,139.52,22-09-2023 18:02,Debit,Portland,D000504,216.79.134.201,M025,Branch,23,Student,31,1,1570.22,04-11-2024 08:08,Normal,11.3952
TX002102,AC00374,51.2,13-03-2023 18:45,Debit,Tucson,D000105,21.97.154.92,M066,Online,18,Student,83,1,730.6,04-11-2024 08:06,Normal,10.512
TX002103,AC00054,122.85,29-11-2023 17:38,Credit,Seattle,D000392,210.98.198.143,M069,Online,47,Doctor,127,3,13185.39,04-11-2024 08:07,Normal,31.2285
TX002104,AC00281,161.38,09-11-2023 16:06,Credit,Colorado Springs,D000690,71.93.189.160,M019,Online,24,Student,101,1,3900.34,04-11-2024 08:10,Normal,11.6138
TX002105,AC00140,2.51,17-04-2023 16:04,Debit,Baltimore,D000539,46.150.175.171,M099,Online,63,Retired,32,1,4891.56,04-11-2024 08:11,Normal,10.0251
TX002106,AC00058,22.62,10-05-2023 16:35,Debit,Virginia Beach,D000032,197.187.216.106,M075,ATM,64,Doctor,102,1,7682,04-11-2024 08:11,Normal,10.2262
TX002107,AC00066,126.83,20-02-2023 16:40,Debit,Austin,D000593,21.122.39.207,M007,Branch,57,Retired,39,1,6100.98,04-11-2024 08:10,Normal,11.2683
TX002108,AC00190,46.6,30-08-2023 17:54,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9,04-11-2024 08:06,Normal,10.466
TX002109,AC00452,243.8,03-01-2023 16:42,Debit,San Francisco,D000550,64.15.0.66,M016,Branch,57,Doctor,48,1,13732.81,04-11-2024 08:10,Normal,12.438
TX002110,AC00099,231.51,28-08-2023 17:22,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7,04-11-2024 08:12,Normal,12.3151
TX002111,AC00126,175.05,02-01-2023 17:05,Debit,San Francisco,D000299,24.129.74.189,M068,Online,39,Engineer,34,1,1447.35,04-11-2024 08:08,Normal,11.7505
TX002112,AC00021,762.74,02-05-2023 17:24,Debit,Los Angeles,D000196,8.136.178.116,M053,ATM,64,Doctor,244,1,207.1,04-11-2024 08:06,Normal,17.6274
TX002113,AC00353,34.03,22-05-2023 17:09,Debit,Los Angeles,D000133,141.241.241.128,M016,Branch,57,Engineer,38,1,3077.2,04-11-2024 08:09,Normal,10.3403
TX002114,AC00482,15.95,14-03-2023 17:10,Debit,Raleigh,D000669,190.92.63.219,M048,Branch,25,Student,52,1,1983,04-11-2024 08:11,Normal,10.1595
TX002115,AC00427,926.53,24-11-2023 17:24,Debit,Milwaukee,D000294,147.125.143.41,M064,ATM,57,Engineer,107,1,3120.1,04-11-2024 08:06,Normal,19.2653
TX002116,AC00430,101.51,23-03-2023 16:17,Credit,Tucson,D000055,28.149.72.129,M042,Online,46,Engineer,199,1,3052.47,04-11-2024 08:11,Normal,11.0151
TX002117,AC00043,309.42,18-10-2023 16:51,Debit,Fresno,D000395,214.32.109.197,M089,Branch,27,Engineer,42,1,8564.46,04-11-2024 08:10,Normal,13.0942
TX002118,AC00186,257.6,18-12-2023 16:30,Credit,Fort Worth,D000576,40.244.94.218,M004,Online,59,Retired,293,1,7950.74,04-11-2024 08:09,Normal,12.576
TX002119,AC00248,746.78,27-11-2023 16:29,Credit,Mesa,D000243,112.66.191.48,M001,Branch,21,Student,64,1,1699.81,04-11-2024 08:07,Normal,17.4678
TX002120,AC00069,82.01,25-12-2023 17:27,Credit,Sacramento,D000447,210.98.198.143,M097,Branch,23,Student,156,1,287.46,04-11-2024 08:07,Normal,10.8201
TX002121,AC00002,476.99,10-01-2023 16:00,Debit,San Diego,D000594,113.137.153.101,M022,Online,23,Student,187,1,1154.48,04-11-2024 08:10,Normal,14.7699
TX002122,AC00090,320.11,31-08-2023 16:26,Debit,El Paso,D000614,85.240.254.83,M025,Branch,23,Student,130,1,4076.48,04-11-2024 08:07,Normal,13.2011
TX002123,AC00210,333.39,11-09-2023 16:36,Debit,Philadelphia,D000244,10.144.131.89,M015,ATM,68,Doctor,35,1,10628.59,04-11-2024 08:08,Normal,13.3339
TX002124,AC00014,10.3,07-12-2023 16:59,Debit,Fresno,D000494,150.231.20.169,M022,ATM,47,Engineer,197,1,7801.32,04-11-2024 08:10,Normal,10.103
TX002125,AC00039,737.46,03-01-2023 16:28,Credit,Albuquerque,D000443,202.194.199.70,M037,Branch,53,Doctor,75,4,634.16,04-11-2024 08:07,Normal,47.3746
TX002126,AC00021,416.55,05-05-2023 17:31,Debit,Oklahoma City,D000430,188.205.152.176,M038,Online,33,Engineer,73,1,922.96,04-11-2024 08:07,Normal,14.1655
TX002127,AC00242,84.91,16-10-2023 18:38,Debit,Raleigh,D000667,141.201.46.191,M034,Online,18,Student,68,1,1671.86,04-11-2024 08:06,Normal,10.8491
TX002128,AC00413,98.95,29-12-2023 17:37,Debit,Mesa,D000432,112.196.12.19,M084,Branch,75,Retired,73,1,5670.82,04-11-2024 08:07,Normal,10.9895
TX002129,AC00082,18.14,17-02-2023 18:46,Credit,Milwaukee,D000579,99.205.173.118,M097,ATM,58,Retired,48,1,6020.85,04-11-2024 08:11,Normal,10.1814
TX002130,AC00304,1154.79,02-08-2023 17:52,Debit,Columbus,D000585,97.4.209.133,M006,ATM,51,Doctor,108,1,6180.3,04-11-2024 08:11,Normal,21.5479
TX002131,AC00098,215.13,05-01-2023 16:02,Debit,Charlotte,D000606,161.168.126.136,M016,Online,46,Engineer,114,1,3956.69,04-11-2024 08:08,Normal,12.1513
TX002132,AC00372,218.57,16-10-2023 16:30,Credit,Memphis,D000095,110.64.1.201,M004,Branch,62,Doctor,102,1,13869.86,04-11-2024 08:08,Normal,12.1857
TX002133,AC00274,341.88,14-06-2023 16:34,Debit,Austin,D000321,3.11.254.2,M053,ATM,43,Engineer,89,1,4159.52,04-11-2024 08:11,Normal,13.4188
TX002134,AC00080,691.92,10-07-2023 16:37,Debit,Boston,D000187,163.58.140.206,M010,Online,19,Student,61,1,1084.65,04-11-2024 08:12,Normal,16.9192
TX002135,AC00064,50.43,10-07-2023 16:06,Debit,San Jose,D000043,161.195.172.148,M057,Branch,32,Doctor,51,1,9794.26,04-11-2024 08:09,Normal,10.5043
TX002136,AC00241,440.43,21-09-2023 17:41,Debit,Colorado Springs,D000614,111.226.226.202,M015,Branch,78,Retired,23,1,5123.24,04-11-2024 08:07,Normal,14.4043
TX002137,AC00055,299.03,19-01-2023 17:27,Debit,Columbus,D000383,193.221.15.59,M018,Branch,39,Engineer,52,1,1381.28,04-11-2024 08:10,Normal,12.9903
TX002138,AC00215,1.98,25-12-2023 17:41,Debit,Seattle,D000690,45.241.13.208,M074,ATM,66,Doctor,170,1,11619.1,04-11-2024 08:10,Normal,10.0198
TX002139,AC00037,173.45,25-12-2023 16:25,Debit,Philadelphia,D000053,136.250.159.93,M066,ATM,31,Engineer,161,1,9077.62,04-11-2024 08:07,Normal,11.7345
TX002140,AC00325,438.76,13-02-2023 16:48,Debit,San Antonio,D000074,182.84.41.229,M072,Branch,22,Student,73,1,1824.19,04-11-2024 08:11,Normal,14.3876
TX002141,AC00394,519.62,23-11-2023 17:42,Credit,Washington,D000046,51.250.46.149,M026,Online,71,Retired,40,1,4159.33,04-11-2024 08:06,Normal,15.1962
TX002142,AC00164,738.68,07-03-2023 16:36,Debit,Chicago,D000369,197.23.128.119,M096,Online,50,Doctor,124,1,14352.33,04-11-2024 08:11,Normal,17.3868
TX002143,AC00096,151.14,01-06-2023 16:18,Debit,Memphis,D000142,143.212.47.226,M004,Online,64,Retired,38,1,2156.54,04-11-2024 08:11,Normal,11.5114
TX002144,AC00402,75.77,07-08-2023 17:48,Debit,Charlotte,D000172,218.83.2.94,M090,Branch,51,Engineer,148,1,8361.7,04-11-2024 08:09,Normal,10.7577
TX002145,AC00077,444.52,04-04-2023 16:11,Debit,Louisville,D000540,214.67.148.245,M026,Online,27,Engineer,17,1,5424.6,04-11-2024 08:06,Normal,14.4452
TX002146,AC00116,5.29,08-03-2023 18:51,Debit,Indianapolis,D000479,23.92.205.75,M062,Online,52,Doctor,276,1,11263.89,04-11-2024 08:09,Normal,10.0529
TX002147,AC00145,97.63,15-05-2023 16:05,Credit,Milwaukee,D000236,101.90.40.193,M023,Online,48,Doctor,127,1,12467.31,04-11-2024 08:11,Normal,10.9763
TX002148,AC00457,256.95,04-05-2023 16:37,Debit,San Diego,D000672,49.172.82.247,M047,Branch,26,Engineer,71,1,2531.24,04-11-2024 08:08,Normal,12.5695
TX002149,AC00021,734.86,08-12-2023 16:36,Credit,Boston,D000198,134.140.85.231,M075,Branch,48,Engineer,290,1,6242.03,04-11-2024 08:08,Normal,17.3486
TX002150,AC00110,1250.94,28-02-2023 17:45,Debit,Columbus,D000282,35.67.21.23,M054,ATM,36,Doctor,107,2,11565.97,04-11-2024 08:08,Normal,32.5094
TX002151,AC00284,84.28,12-06-2023 17:09,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06,04-11-2024 08:07,Normal,10.8428
TX002152,AC00012,927.45,07-08-2023 18:52,Debit,Austin,D000210,176.96.83.253,M027,ATM,24,Student,95,1,1161.84,04-11-2024 08:07,Normal,19.2745
TX002153,AC00065,202.49,28-12-2023 16:30,Credit,Virginia Beach,D000171,93.52.44.101,M050,ATM,48,Engineer,69,1,7447.1,04-11-2024 08:08,Normal,12.0249
TX002154,AC00439,154.99,28-08-2023 17:07,Debit,Mesa,D000582,82.51.236.134,M025,Branch,25,Student,53,1,1419.31,04-11-2024 08:08,Normal,11.5499
TX002155,AC00157,481.53,12-09-2023 17:21,Debit,Atlanta,D000142,221.169.49.152,M087,Branch,58,Retired,277,1,6142.54,04-11-2024 08:11,Normal,14.8153
TX002156,AC00013,172.92,28-08-2023 16:56,Debit,Miami,D000519,214.67.148.245,M052,Online,20,Student,212,1,416.37,04-11-2024 08:08,Normal,11.7292
TX002157,AC00355,275.59,10-10-2023 16:49,Credit,Philadelphia,D000243,132.127.5.187,M063,Branch,53,Retired,238,1,6313.22,04-11-2024 08:10,Normal,12.7559
TX002158,AC00155,207.2,01-01-2024 16:12,Debit,Columbus,D000604,214.247.164.80,M028,Online,60,Engineer,133,1,8092.94,04-11-2024 08:06,Normal,12.072
TX002159,AC00105,136.82,25-08-2023 18:24,Debit,Chicago,D000541,49.31.186.82,M091,Branch,31,Engineer,14,1,6229.13,04-11-2024 08:08,Normal,11.3682
TX002160,AC00216,624,16-02-2023 17:34,Debit,Houston,D000207,113.137.153.101,M097,Branch,26,Engineer,132,5,4976.18,04-11-2024 08:11,Normal,56.24
TX002161,AC00297,179.38,10-08-2023 18:31,Debit,Chicago,D000499,112.56.160.202,M074,Online,30,Engineer,28,1,8741.51,04-11-2024 08:08,Normal,11.7938
TX002162,AC00139,10.15,23-02-2023 16:51,Debit,Austin,D000531,55.139.104.163,M004,ATM,59,Doctor,58,5,7155.04,04-11-2024 08:11,Normal,50.1015
TX002163,AC00205,26.3,12-12-2023 16:57,Debit,Virginia Beach,D000210,42.219.228.159,M029,ATM,32,Doctor,33,1,7473.73,04-11-2024 08:09,Normal,10.263
TX002164,AC00148,319.5,09-06-2023 16:03,Credit,Virginia Beach,D000513,54.252.249.33,M081,Branch,29,Engineer,69,1,2366.3,04-11-2024 08:10,Normal,13.195
TX002165,AC00064,182.42,22-03-2023 16:59,Debit,Kansas City,D000515,3.77.114.6,M080,Branch,51,Retired,137,1,3051.29,04-11-2024 08:10,Normal,11.8242
TX002166,AC00344,716.62,10-04-2023 16:04,Debit,Atlanta,D000310,57.141.198.111,M084,ATM,44,Doctor,241,1,6987.4,04-11-2024 08:10,Normal,17.1662
TX002167,AC00448,222.96,23-03-2023 17:26,Credit,Fresno,D000328,203.245.215.62,M073,ATM,65,Doctor,150,1,7370.41,04-11-2024 08:12,Normal,12.2296
TX002168,AC00446,79.77,23-01-2023 16:50,Debit,San Francisco,D000390,51.250.46.149,M066,ATM,68,Retired,167,1,5010.31,04-11-2024 08:08,Normal,10.7977
TX002169,AC00460,431.08,17-07-2023 18:24,Debit,Albuquerque,D000339,145.179.219.57,M013,Branch,59,Retired,25,1,6760.22,04-11-2024 08:06,Normal,14.3108
